year,country,code,gdp,pop,unemp,hc
2011,European Union,EUU,1.48057E+13,440746989,9.838689372,NA
2011,Faroe Islands,FRO,NA,47815,NA,NA
2011,Fiji,FJI,3225464092,863451,4.41,NA
2011,Finland,FIN,2.55529E+11,5388272,7.78,NA
2011,Fragile and conflict affected situations,FCS,1.53164E+12,753858934,5.304099844,NA
2011,France,FRA,2.70055E+12,65342789,8.81,NA
2011,French Polynesia,PYF,NA,267702,11.67,NA
2011,Gabon,GAB,15391860684,1684629,20.38,NA
2011,"Gambia, The",GMB,1417815865,1848142,9.41,NA
2011,Georgia,GEO,13149524980,3756441,19.63,NA
2011,Germany,DEU,3.52967E+12,80274983,5.82,NA
2011,Ghana,GHA,36720063513,25387713,5.62,NA
2011,Gibraltar,GIB,NA,33608,NA,NA
2011,Greece,GRC,2.66709E+11,11104899,17.87,NA
2011,Greenland,GRL,2490727405,56890,NA,NA
2011,Grenada,GRD,776911332,106786,NA,NA
2011,Guam,GUM,4952843137,159690,13.3,NA
2011,Guatemala,GTM,42370160782,14521515,3.12,NA
2011,Guinea,GIN,7238091888,10420459,4.45,NA
2011,Guinea-Bissau,GNB,918589222.8,1562996,3.08,NA
2011,Guyana,GUY,3616203677,752029,12.35,NA
2011,Haiti,HTI,12379266072,10100320,14.7,NA
2011,Heavily indebted poor countries (HIPC),HPC,5.21513E+11,641921373,4.985323185,NA
2011,High income,HIC,4.62438E+13,1159642350,7.897866367,NA
2011,Honduras,HND,16446892853,8480670,4.48,NA
2011,"Hong Kong SAR, China",HKG,2.39646E+11,7071600,3.42,NA
2011,Hungary,HUN,1.34472E+11,9971727,11.03,NA
2011,IBRD only,IBD,2.12197E+13,4471052457,5.696393639,NA
2011,Iceland,ISL,14004977998,319014,7.03,NA
2011,IDA & IBRD total,IBT,2.27617E+13,5867926277,5.372271948,NA
2011,IDA blend,IDB,7.33674E+11,467267685,2.869480483,NA
2011,IDA only,IDX,8.07456E+11,929606135,4.649326802,NA
2011,IDA total,IDA,1.54623E+12,1396873820,4.096087993,NA
2011,India,IND,1.76344E+12,1250287939,5.65,NA
2011,Indonesia,IDN,8.01682E+11,245115988,5.15,NA
2011,"Iran, Islamic Rep.",IRN,4.99687E+11,74634959,12.45,NA
2011,Iraq,IRQ,1.4897E+11,30725305,8.15,NA
2011,Ireland,IRL,2.23406E+11,4580084,15.35,NA
2011,Isle of Man,IMN,6038581206,84889,NA,NA
2011,Israel,ISR,2.44826E+11,7765800,7.14,NA
2011,Italy,ITA,2.14911E+12,59379449,8.36,NA
2011,Jamaica,JAM,13449322261,2825932,12.7,NA
2011,Japan,JPN,5.69352E+12,127833000,4.52,NA
2011,Jordan,JOR,27876505257,7662858,12.9,NA
2011,Kazakhstan,KAZ,1.59003E+11,16557202,5.39,NA
2011,Kenya,KEN,42443399231,43178270,2.86,NA
2011,Kiribati,KIR,158610338.3,104735,NA,NA
2011,"Korea, Dem. People's Rep.",PRK,NA,24673392,2.9,NA
2011,"Korea, Rep.",KOR,1.18623E+12,49936638,3.4,NA
2011,Kosovo,XKX,6091311019,1791000,NA,NA
2011,Kuwait,KWT,1.26532E+11,3168054,2.07,NA
2011,Kyrgyz Republic,KGZ,5079922897,5514600,8.53,NA
2011,Lao PDR,LAO,7700771123,6347564,0.71,NA
2011,Late-demographic dividend,LTE,1.4412E+13,2193829487,5.035186293,NA
2011,Latin America & Caribbean,LCN,5.58812E+12,596538052,6.474950493,NA
2011,Latin America & Caribbean (excluding high income),LAC,4.74975E+12,540699864,6.376490623,NA
2011,Latin America & the Caribbean (IDA & IBRD countries),TLA,5.39148E+12,580428448,6.484296288,NA
2011,Latvia,LVA,25413850789,2059709,16.21,NA
2011,Least developed countries: UN classification,LDC,7.19123E+11,856471437,4.498998442,NA
2011,Lebanon,LBN,38777346378,5202022,6.39,NA
2011,Lesotho,LSO,2337848144,2003793,26.04,NA
2011,Liberia,LBR,2161851301,4017446,2.24,NA
2011,Libya,LBY,28357141373,6247438,19.02,NA
2011,Liechtenstein,LIE,NA,36299,NA,NA
2011,Lithuania,LTU,39370898890,3028115,15.39,NA
2011,Low & middle income,LMY,2.15834E+13,5814350691,5.307729367,NA
2011,Low income,LIC,3.92101E+11,527467149,4.950506804,NA
2011,Lower middle income,LMC,5.43803E+12,2923659939,5.134028064,NA
2011,Luxembourg,LUX,54563667056,518347,4.9,NA
2011,"Macao SAR, China",MAC,34346752729,550833,2.56,NA
2011,Madagascar,MDG,10140281078,21743970,2.02,NA
2011,Malawi,MWI,7297481088,14962118,5.93,NA
2011,Malaysia,MYS,2.68517E+11,28650962,3.05,NA
2011,Maldives,MDV,2809898201,380493,8.86,NA
2011,Mali,MLI,11032624437,15514593,6.9,NA
2011,Malta,MLT,9078134521,416268,6.38,NA
2011,Marshall Islands,MHL,159424912.9,56524,NA,NA
2011,Mauritania,MRT,5863763325,3598646,9.86,NA
2011,Mauritius,MUS,10411574172,1252404,7.45,NA
2011,Mexico,MEX,1.09655E+12,115695468,5.17,NA
2011,"Micronesia, Fed. Sts.",FSM,306412384.6,103448,NA,NA
2011,Middle East & North Africa,MEA,2.87162E+12,393942668,10.00146548,NA
2011,Middle East & North Africa (excluding high income),MNA,1.37191E+12,338813060,11.43489157,NA
2011,Middle East & North Africa (IDA & IBRD countries),TMN,1.36124E+12,334930074,11.38009444,NA
2011,Middle income,MIC,2.11924E+13,5286883542,5.337834145,NA
2011,Moldova,MDA,7380775145,2859833,6.68,NA
2011,Monaco,MCO,5743359406,36025,NA,NA
2011,Mongolia,MNG,8432599136,2770357,4.77,NA
2011,Montenegro,MNE,4276787738,620079,19.67,NA
2011,Morocco,MAR,98106615022,32781860,8.91,NA
2011,Mozambique,MOZ,11928323142,24187500,3.3,NA
2011,Myanmar,MMR,54398944605,50990612,0.79,NA
2011,Namibia,NAM,12013342334,2156698,19.33,NA
2011,Nauru,NRU,52320972.43,10069,NA,NA
2011,Nepal,NPL,16550239852,27041220,2.11,NA
2011,Netherlands,NLD,8.59687E+11,16693074,4.98,NA
2011,New Caledonia,NCL,NA,254350,14.18,NA
2011,New Zealand,NZL,1.49824E+11,4384000,6.49,NA
2011,Nicaragua,NIC,9311968296,5903035,6.45,NA
2011,Niger,NER,8036303921,17114770,0.32,NA
2011,Nigeria,NGA,3.80642E+11,162805080,3.77,NA
2011,North America,NAC,1.68992E+13,345987373,8.794088324,NA
2011,North Macedonia,MKD,9632549033,2072484,31.38,NA
2011,Northern Mariana Islands,MNP,740000000,54013,NA,NA
2011,Norway,NOR,4.32965E+11,4953088,3.22,NA
2011,Not classified,INX,NA,NA,NA,NA
2011,OECD members,OED,4.59449E+13,1298723126,8.038439877,NA
2011,Oman,OMN,58426309456,3251102,3.64,NA
2011,Other small states,OSS,3.46893E+11,26647965,10.62847299,NA
2011,Pacific island small states,PSS,6817645498,2241808,3.065667492,NA
2011,Pakistan,PAK,1.82035E+11,183340168,0.8,NA
2011,Palau,PLW,198370840.4,17748,NA,NA
2011,Panama,PAN,32771096568,3706479,2.31,NA
2011,Papua New Guinea,PNG,14408588562,7472196,2.62,NA
2011,Paraguay,PRY,28405295331,6333981,4.67,NA
2011,Peru,PER,1.56863E+11,29264314,3.27,NA
2011,Philippines,PHL,2.16408E+11,95570049,3.59,NA
2011,Poland,POL,5.02663E+11,38063255,9.63,NA
2011,Portugal,PRT,2.33846E+11,10557560,12.68,NA
2011,Post-demographic dividend,PST,4.32246E+13,1077841980,8.013469535,NA
2011,Pre-demographic dividend,PRE,1.07338E+12,753326898,5.221928759,NA
2011,Puerto Rico,PRI,98028592583,3678732,15.7,NA
2011,Qatar,QAT,1.41858E+11,2035862,0.56,NA
2011,Romania,ROU,1.69479E+11,20147528,7.18,NA
2011,Russian Federation,RUS,1.59049E+12,142960908,6.54,NA
2011,Rwanda,RWA,6608387228,10293333,1.1,NA
2011,Samoa,WSM,690837857.3,187469,5.68,NA
2011,San Marino,SMR,1724795656,31655,NA,NA
2011,Sao Tome and Principe,STP,205301689.1,184521,14.1,NA
2011,Saudi Arabia,SAU,5.81011E+11,28267591,5.77,NA
2011,Senegal,SEN,16336387692,13033814,10.36,NA
2011,Serbia,SRB,42671028784,7234099,22.97,NA
2011,Seychelles,SYC,1046438131,87441,NA,NA
2011,Sierra Leone,SLE,2740829819,6563238,4.29,NA
2011,Singapore,SGP,2.55008E+11,5183688,3.89,NA
2011,Sint Maarten (Dutch part),SXM,NA,33435,NA,NA
2011,Slovak Republic,SVK,92882061539,5398384,13.62,NA
2011,Slovenia,SVN,48576076611,2052843,8.17,NA
2011,Small states,SST,4.18957E+11,35912140,10.1997667,NA
2011,Solomon Islands,SLB,908377219,541522,1.28,NA
2011,Somalia,SOM,NA,12376305,13.38,NA
2011,South Africa,ZAF,3.87677E+11,52003759,24.64,NA
2011,South Asia,SAS,2.16665E+12,1661532158,4.963764868,NA
2011,South Asia (IDA & IBRD),TSA,2.16665E+12,1661532158,4.963764868,NA
2011,South Sudan,SSD,13924490001,9830695,12.57,NA
2011,Spain,ESP,1.40915E+12,46742697,21.39,NA
2011,Sri Lanka,LKA,61493396998,20398496,4.12,NA
2011,St. Kitts and Nevis,KNA,774069593.8,49442,NA,NA
2011,St. Lucia,LCA,1568283096,175538,18.86,NA
2011,St. Martin (French part),MAF,NA,37451,NA,NA
2011,St. Vincent and the Grenadines,VCT,678369571.7,108315,19.31,NA
2011,Sub-Saharan Africa,SSF,1.44682E+12,893045863,5.885741122,NA
2011,Sub-Saharan Africa (excluding high income),SSA,1.44577E+12,892958422,5.885741122,NA
2011,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.44682E+12,893045863,5.885741122,NA
2011,Sudan,SDN,65622965329,35349676,17.44,NA
2011,Suriname,SUR,4623921716,535177,7.54,NA
2011,Sweden,SWE,5.11655E+11,9449213,7.8,NA
2011,Switzerland,CHE,6.15023E+11,7912398,4.4,NA
2011,Syrian Arab Republic,SYR,NA,21081814,8.6,NA
2011,Tajikistan,TJK,6059699828,7697507,10.16,NA
2011,Tanzania,TZA,34470432851,45673520,3.47,NA
2011,Thailand,THA,3.43971E+11,67518379,0.66,NA
2011,Timor-Leste,TLS,933017880.7,1113154,3.53,NA
2011,Togo,TGO,3648885268,6595939,1.98,NA
2011,Tonga,TON,391852177.5,103558,1.92,NA
2011,Trinidad and Tobago,TTO,22092725498,1336180,3.43,NA
2011,Tunisia,TUN,43206166355,10741872,18.33,NA
2011,Turkey,TUR,8.64017E+11,73443254,8.8,NA
2011,Turkmenistan,TKM,25902882089,5174076,4,NA
2011,Turks and Caicos Islands,TCA,NA,33371,NA,NA
2011,Tuvalu,TUV,34215359.71,10626,NA,NA
2011,Uganda,UGA,29053229577,33476772,3.58,NA
2011,Ukraine,UKR,1.43447E+11,45706086,7.85,NA
2011,United Arab Emirates,ARE,3.0987E+11,8946778,2.23,NA
2011,United Kingdom,GBR,2.51324E+12,63258810,8.04,NA
2011,United States,USA,1.52246E+13,311583481,8.95,NA
2011,Upper middle income,UMC,1.57543E+13,2363223603,5.524930297,NA
2011,Uruguay,URY,42364020185,3368926,6.31,NA
2011,Uzbekistan,UZB,50313860182,29339400,5,NA
2011,Vanuatu,VUT,691759344,242658,1.85,NA
2011,"Venezuela, RB",VEN,4.09614E+11,28887873,6.9,NA
2011,Vietnam,VNM,1.23166E+11,88871384,1,NA
2011,Virgin Islands (U.S.),VIR,3985004716,108290,7.27,NA
2011,West Bank and Gaza,PSE,10611002274,3882986,17.6,NA
2011,World,WLD,6.82314E+13,7002880914,5.783887616,NA
2011,"Yemen, Rep.",YEM,26977011030,23807586,13.08,NA
2011,Zambia,ZMB,21393257280,14023199,10.34,NA
2011,Zimbabwe,ZWE,13750837258,12894323,5.37,NA
2012,Afghanistan,AFG,17954877146,31161378,11.52,NA
2012,Africa Eastern and Southern,AFE,8.64601E+11,547482863,6.578242998,NA
2012,Africa Western and Central,AFW,6.4138E+11,370243017,4.560139285,NA
2012,Albania,ALB,12403877841,2900401,13.38,NA
2012,Algeria,DZA,1.71522E+11,37383899,10.97,NA
2012,American Samoa,ASM,548161435,55669,NA,NA
2012,Andorra,AND,3278085642,82427,NA,NA
2012,Angola,AGO,94115840393,25107925,7.37,NA
2012,Antigua and Barbuda,ATG,1164186684,90407,NA,NA
2012,Arab World,ARB,2.33674E+12,371437642,10.49599345,NA
2012,Argentina,ARG,4.44453E+11,41733271,7.22,NA
2012,Armenia,ARM,10393595650,2884239,17.3,NA
2012,Aruba,ABW,2439005749,102565,NA,NA
2012,Australia,AUS,1.22038E+12,22733465,5.22,NA
2012,Austria,AUT,4.06092E+11,8429991,4.87,NA
2012,Azerbaijan,AZE,53224258122,9295784,5.19,NA
2012,"Bahamas, The",BHS,10471221745,363581,14.02,NA
2012,Bahrain,BHR,27200930851,1299942,1.2,NA
2012,Bangladesh,BGD,1.30735E+11,151005733,4.06,NA
2012,Barbados,BRB,4479000000,283698,11.59,NA
2012,Belarus,BLR,61317669289,9464495,6.06,NA
2012,Belgium,BEL,4.92717E+11,11106932,7.54,NA
2012,Belize,BLZ,1437547882,338001,8.38,NA
2012,Benin,BEN,10290312533,9729254,2.65,NA
2012,Bermuda,BMU,6047404972,64798,NA,NA
2012,Bhutan,BTN,1757118757,701582,2.05,NA
2012,Bolivia,BOL,21731104173,10377677,2.05,NA
2012,Bosnia and Herzegovina,BIH,17199074937,3604972,28.01,NA
2012,Botswana,BWA,14164292445,2039551,17.86,NA
2012,Brazil,BRA,2.34078E+12,199287292,7.19,NA
2012,British Virgin Islands,VGB,NA,28654,NA,NA
2012,Brunei Darussalam,BRN,14350568390,398997,6.71,NA
2012,Bulgaria,BGR,51751979376,7305888,12.27,NA
2012,Burkina Faso,BFA,11474677065,16571252,5.58,NA
2012,Burundi,BDI,2208090234,9245992,1.67,NA
2012,Cabo Verde,CPV,1749086512,505241,11.21,NA
2012,Cambodia,KHM,12917367180,14780454,0.51,NA
2012,Cameroon,CMR,28487963591,21485267,3.84,NA
2012,Canada,CAN,1.69764E+12,34714222,7.29,NA
2012,Caribbean small states,CSS,66116360732,7072640,11.16144403,NA
2012,Cayman Islands,CYM,4257306946,58963,NA,NA
2012,Central African Republic,CAF,2345288465,4436411,4.38,NA
2012,Central Europe and the Baltics,CEB,1.3672E+12,103935318,9.977872216,NA
2012,Chad,TCD,11625330987,12784748,1.73,NA
2012,Channel Islands,CHI,NA,162051,6.37,NA
2012,Chile,CHL,2.44226E+11,17400359,6.66,NA
2012,China,CHN,7.19293E+12,1350695000,4.6,NA
2012,Colombia,COL,3.18464E+11,46075721,9.74,NA
2012,Comoros,COM,975453592.6,723865,7.39,NA
2012,"Congo, Dem. Rep.",COD,24681701508,69020749,4.49,NA
2012,"Congo, Rep.",COG,14760780244,4510197,10,NA
2012,Costa Rica,CRI,41236461855,4688003,9.78,NA
2012,Cote d'Ivoire,CIV,26365827347,21547188,7.22,NA
2012,Croatia,HRV,58369186194,4267558,15.94,NA
2012,Cuba,CUB,68124437665,11257112,3.46,NA
2012,Curacao,CUW,NA,152088,NA,NA
2012,Cyprus,CYP,24945220734,1135046,11.8,NA
2012,Czech Republic,CZE,2.1108E+11,10510785,6.98,NA
2012,Denmark,DNK,3.27039E+11,5591572,7.8,NA
2012,Djibouti,DJI,NA,868136,11.52,NA
2012,Dominica,DMA,487504047.8,70954,NA,NA
2012,Dominican Republic,DOM,57057281931,9930916,6.72,NA
2012,Early-demographic dividend,EAR,9.38545E+12,2994346938,5.653828083,NA
2012,East Asia & Pacific,EAS,1.86086E+13,2236817711,4.065747004,NA
2012,East Asia & Pacific (excluding high income),EAP,9.18574E+12,1994389913,4.053099153,NA
2012,East Asia & Pacific (IDA & IBRD countries),TEA,9.16805E+12,1969561377,4.069693076,NA
2012,Ecuador,ECU,79261137178,15474099,3.24,NA
2012,"Egypt, Arab Rep.",EGY,2.27809E+11,86422240,12.6,NA
2012,El Salvador,SLV,19690770418,6237922,3.84,NA
2012,Equatorial Guinea,GNQ,18823461406,1031191,8.43,NA
2012,Eritrea,ERI,NA,NA,6.77,NA
2012,Estonia,EST,21804703138,1322696,10.02,NA
2012,Eswatini,SWZ,4783214188,1079285,25.52,NA
2012,Ethiopia,ETH,36157859259,92726982,2.28,NA
2012,Euro area,EMU,1.27233E+13,336159199,11.29050735,NA
2012,Europe & Central Asia,ECS,2.15568E+13,893786694,8.969747338,NA
2012,Europe & Central Asia (excluding high income),ECA,3.42764E+12,402565848,7.217304958,NA
2012,Europe & Central Asia (IDA & IBRD countries),TEC,3.99533E+12,444896570,7.54874229,NA
2012,European Union,EUU,1.46951E+13,441395937,10.808461,NA
2012,Faroe Islands,FRO,NA,47843,NA,NA
2012,Fiji,FJI,3270985530,865065,4.42,NA
2012,Finland,FIN,2.51958E+11,5413971,7.69,NA
2012,Fragile and conflict affected situations,FCS,1.65E+12,772742559,5.342588033,NA
2012,France,FRA,2.70901E+12,65659814,9.4,NA
2012,French Polynesia,PYF,NA,268995,11.71,NA
2012,Gabon,GAB,16200099128,1749677,20.4,NA
2012,"Gambia, The",GMB,1492131666,1905020,9.42,NA
2012,Georgia,GEO,13987019318,3728874,19.65,NA
2012,Germany,DEU,3.54444E+12,80425823,5.38,NA
2012,Ghana,GHA,40132381684,25996454,5.93,NA
2012,Gibraltar,GIB,NA,33653,NA,NA
2012,Greece,GRC,2.47819E+11,11045011,24.44,NA
2012,Greenland,GRL,2525452961,56810,NA,NA
2012,Grenada,GRD,767936889.4,107452,NA,NA
2012,Guam,GUM,5058529412,159990,12.2,NA
2012,Guatemala,GTM,43630549585,14781942,2.77,NA
2012,Guinea,GIN,7666245932,10652032,4.45,NA
2012,Guinea-Bissau,GNB,902856701.3,1604981,3.08,NA
2012,Guyana,GUY,3810837161,755388,12.67,NA
2012,Haiti,HTI,12447744029,10250922,14.1,NA
2012,Heavily indebted poor countries (HIPC),HPC,5.51334E+11,660193919,4.879615782,NA
2012,High income,HIC,4.68358E+13,1166465944,7.935776716,NA
2012,Honduras,HND,17125933704,8640692,3.75,NA
2012,"Hong Kong SAR, China",HKG,2.43721E+11,7150100,3.29,NA
2012,Hungary,HUN,1.32615E+11,9920362,11,NA
2012,IBRD only,IBD,2.2292E+13,4515480155,5.662748368,NA
2012,Iceland,ISL,14153940071,320716,6,NA
2012,IDA & IBRD total,IBT,2.39067E+13,5943942309,5.360534986,NA
2012,IDA blend,IDB,7.67456E+11,478335316,3.134129939,NA
2012,IDA only,IDX,8.46134E+11,950126838,4.654094607,NA
2012,IDA total,IDA,1.61887E+12,1428462154,4.183291246,NA
2012,India,IND,1.85966E+12,1265780243,5.66,NA
2012,Indonesia,IDN,8.50024E+11,248451714,4.47,NA
2012,"Iran, Islamic Rep.",IRN,4.62488E+11,75539881,12.63,NA
2012,Iraq,IRQ,1.69731E+11,31890012,7.97,NA
2012,Ireland,IRL,2.23692E+11,4599533,15.45,NA
2012,Isle of Man,IMN,6479624521,84534,NA,NA
2012,Israel,ISR,2.50777E+11,7910500,6.86,NA
2012,Italy,ITA,2.08505E+12,59539717,10.66,NA
2012,Jamaica,JAM,13366792373,2842128,13.93,NA
2012,Japan,JPN,5.77864E+12,127629000,4.3,NA
2012,Jordan,JOR,28553725368,8089963,12.2,NA
2012,Kazakhstan,KAZ,1.66635E+11,16792090,5.29,NA
2012,Kenya,KEN,44380180300,44343469,2.86,NA
2012,Kiribati,KIR,166086149.7,106359,NA,NA
2012,"Korea, Dem. People's Rep.",PRK,NA,24800638,2.9,NA
2012,"Korea, Rep.",KOR,1.21473E+12,50199853,3.2,NA
2012,Kosovo,XKX,6262453993,1807106,NA,NA
2012,Kuwait,KWT,1.34916E+11,3348852,2.3,NA
2012,Kyrgyz Republic,KGZ,5075444934,5607200,8.43,NA
2012,Lao PDR,LAO,8318842593,6444527,0.71,NA
2012,Late-demographic dividend,LTE,1.51907E+13,2206930121,5.040167636,NA
2012,Latin America & Caribbean,LCN,5.74345E+12,603094656,6.392243707,NA
2012,Latin America & Caribbean (excluding high income),LAC,4.86796E+12,546631449,6.330526501,NA
2012,Latin America & the Caribbean (IDA & IBRD countries),TLA,5.54487E+12,586999600,6.40078604,NA
2012,Latvia,LVA,26494377340,2034319,15.05,NA
2012,Least developed countries: UN classification,LDC,7.5408E+11,876867234,4.514994168,NA
2012,Lebanon,LBN,39762501340,5537620,6.4,NA
2012,Lesotho,LSO,2485946655,2014988,25.3,NA
2012,Liberia,LBR,2334665710,4135662,2.21,NA
2012,Libya,LBY,63275999127,6285751,19.03,NA
2012,Liechtenstein,LIE,NA,36615,NA,NA
2012,Lithuania,LTU,40884262994,2987773,13.37,NA
2012,Low & middle income,LMY,2.26895E+13,5889963667,5.296202008,NA
2012,Low income,LIC,4.02501E+11,541205688,4.976784406,NA
2012,Lower middle income,LMC,5.65965E+12,2968243908,5.119218408,NA
2012,Luxembourg,LUX,54371319169,530946,5.14,NA
2012,"Macao SAR, China",MAC,37521164531,564037,1.97,NA
2012,Madagascar,MDG,10445619788,22346641,0.6,NA
2012,Malawi,MWI,7435096950,15396010,5.94,NA
2012,Malaysia,MYS,2.83214E+11,29068189,3.04,NA
2012,Maldives,MDV,2880634127,397231,7.57,NA
2012,Mali,MLI,10940310648,15979492,6.62,NA
2012,Malta,MLT,9451945529,420028,6.2,NA
2012,Marshall Islands,MHL,155765775.7,56712,NA,NA
2012,Mauritania,MRT,6125874318,3706555,9.87,NA
2012,Mauritius,MUS,10775575125,1255882,7.47,NA
2012,Mexico,MEX,1.13649E+12,117274156,4.89,NA
2012,"Micronesia, Fed. Sts.",FSM,300692217.7,104506,NA,NA
2012,Middle East & North Africa,MEA,2.98384E+12,401968363,10.19035732,NA
2012,Middle East & North Africa (excluding high income),MNA,1.41037E+12,344998428,11.76348696,NA
2012,Middle East & North Africa (IDA & IBRD countries),TMN,1.39903E+12,341018430,11.69574247,NA
2012,Middle income,MIC,2.2286E+13,5348757979,5.323522042,NA
2012,Moldova,MDA,7337248195,2859458,5.58,NA
2012,Monaco,MCO,5800793053,36459,NA,NA
2012,Mongolia,MNG,9471480158,2824698,3.91,NA
2012,Montenegro,MNE,4160296612,620601,19.97,NA
2012,Morocco,MAR,1.0106E+11,33241898,8.99,NA
2012,Mozambique,MOZ,12794133231,24862673,3.35,NA
2012,Myanmar,MMR,58387839939,51413703,0.79,NA
2012,Namibia,NAM,12621419531,2194777,16.77,NA
2012,Nauru,NRU,58266537.48,10136,NA,NA
2012,Nepal,NPL,17284821172,26989160,2.36,NA
2012,Netherlands,NLD,8.50829E+11,16754962,5.82,NA
2012,New Caledonia,NCL,NA,259000,14.27,NA
2012,New Zealand,NZL,1.53181E+11,4408100,6.93,NA
2012,Nicaragua,NIC,9916943344,5982530,5.21,NA
2012,Niger,NER,8884049167,17795209,2.18,NA
2012,Nigeria,NGA,3.96744E+11,167228803,3.74,NA
2012,North America,NAC,1.72707E+13,348656682,7.985607186,NA
2012,North Macedonia,MKD,9588606960,2074275,31.02,NA
2012,Northern Mariana Islands,MNP,746000000,54306,NA,NA
2012,Norway,NOR,4.44669E+11,5018573,3.12,NA
2012,Not classified,INX,NA,NA,NA,NA
2012,OECD members,OED,4.65363E+13,1306807834,8.015921157,NA
2012,Oman,OMN,63710994231,3498031,3.52,NA
2012,Other small states,OSS,3.59367E+11,27227313,10.34401453,NA
2012,Pacific island small states,PSS,6868080461,2268553,3.134958106,NA
2012,Pakistan,PAK,1.88419E+11,187280125,1.7,NA
2012,Palau,PLW,201688796.2,17635,NA,NA
2012,Panama,PAN,35975633172,3770635,2.39,NA
2012,Papua New Guinea,PNG,15079613764,7631003,2.63,NA
2012,Paraguay,PRY,28204173594,6421510,4.09,NA
2012,Peru,PER,1.66494E+11,29506790,2.94,NA
2012,Philippines,PHL,2.31334E+11,97212639,3.5,NA
2012,Poland,POL,5.09323E+11,38063164,10.09,NA
2012,Portugal,PRT,2.24358E+11,10514844,15.53,NA
2012,Post-demographic dividend,PST,4.37129E+13,1082374116,8.068222338,NA
2012,Pre-demographic dividend,PRE,1.13502E+12,775573262,5.151831191,NA
2012,Puerto Rico,PRI,98057290562,3634488,14.5,NA
2012,Qatar,QAT,1.48568E+11,2196078,0.48,NA
2012,Romania,ROU,1.72938E+11,20058035,6.79,NA
2012,Russian Federation,RUS,1.65449E+12,143201721,5.44,NA
2012,Rwanda,RWA,7179451021,10549668,1.14,NA
2012,Samoa,WSM,662591405.6,189089,8.75,NA
2012,San Marino,SMR,1603291832,32103,NA,NA
2012,Sao Tome and Principe,STP,211752219.9,188394,13.59,NA
2012,Saudi Arabia,SAU,6.12453E+11,29154906,5.52,NA
2012,Senegal,SEN,16990332564,13401990,9.42,NA
2012,Serbia,SRB,42380207644,7199077,24,NA
2012,Seychelles,SYC,1059631925,88303,NA,NA
2012,Sierra Leone,SLE,3156936273,6712586,4.44,NA
2012,Singapore,SGP,2.66386E+11,5312437,3.72,NA
2012,Sint Maarten (Dutch part),SXM,NA,34640,NA,NA
2012,Slovak Republic,SVK,94643794862,5407579,13.96,NA
2012,Slovenia,SVN,47293940819,2057159,8.84,NA
2012,Small states,SST,4.32334E+11,36568506,10.12173266,NA
2012,Solomon Islands,SLB,925277260.3,556066,0.96,NA
2012,Somalia,SOM,NA,12715487,13.39,NA
2012,South Africa,ZAF,3.96257E+11,52832659,24.73,NA
2012,South Asia,SAS,2.28581E+12,1683740452,5.085329325,NA
2012,South Asia (IDA & IBRD),TSA,2.28581E+12,1683740452,5.085329325,NA
2012,South Sudan,SSD,7507789479,10113648,12.59,NA
2012,Spain,ESP,1.36745E+12,46773055,24.79,NA
2012,Sri Lanka,LKA,67116705113,20425000,3.88,NA
2012,St. Kitts and Nevis,KNA,756823228,49881,NA,NA
2012,St. Lucia,LCA,1565148855,176654,19.06,NA
2012,St. Martin (French part),MAF,NA,37012,NA,NA
2012,St. Vincent and the Grenadines,VCT,687745232.2,108435,19.33,NA
2012,Sub-Saharan Africa,SSF,1.50612E+12,917725880,5.835353277,NA
2012,Sub-Saharan Africa (excluding high income),SSA,1.50506E+12,917637577,5.835353277,NA
2012,Sub-Saharan Africa (IDA & IBRD countries),TSS,1.50612E+12,917725880,5.835353277,NA
2012,Sudan,SDN,66074572472,36193781,17.45,NA
2012,Suriname,SUR,4748321396,541247,8.1,NA
2012,Sweden,SWE,5.08645E+11,9519374,7.98,NA
2012,Switzerland,CHE,6.22509E+11,7996861,4.49,NA
2012,Syrian Arab Republic,SYR,NA,20438861,8.61,NA
2012,Tajikistan,TJK,6514177283,7874838,9.5,NA
2012,Tanzania,TZA,36021655262,47053033,3.19,NA
2012,Thailand,THA,3.68884E+11,67835969,0.58,NA
2012,Timor-Leste,TLS,989200214.8,1133002,3.77,NA
2012,Togo,TGO,3887650332,6773807,2.05,NA
2012,Tonga,TON,395077523.4,102736,2.11,NA
2012,Trinidad and Tobago,TTO,22373295239,1344814,3.72,NA
2012,Tunisia,TUN,44972672129,10846993,17.63,NA
2012,Turkey,TUR,9.0539E+11,74651046,8.15,NA
2012,Turkmenistan,TKM,28778101991,5267906,4,NA
2012,Turks and Caicos Islands,TCA,NA,34067,NA,NA
2012,Tuvalu,TUV,32902944.45,10744,NA,NA
2012,Uganda,UGA,30168134365,34558700,3.55,NA
2012,Ukraine,UKR,1.43789E+11,45593342,7.53,NA
2012,United Arab Emirates,ARE,3.23767E+11,9141598,2.09,NA
2012,United Kingdom,GBR,2.54919E+12,63700215,7.89,NA
2012,United States,USA,1.5567E+13,313877662,8.07,NA
2012,Upper middle income,UMC,1.66263E+13,2380514071,5.511313764,NA
2012,Uruguay,URY,43862934926,3378975,6.45,NA
2012,Uzbekistan,UZB,54024853523,29774500,4.9,NA
2012,Vanuatu,VUT,698746320.3,249505,1.85,NA
